52,_40D0WITLM24818,007,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.623,KGR ,020501      ,006            ,005,867.3,73.5,793.8,42.0,0006,001,ETTINGER TOPATOPA
53,_40D0WITLM24818,008,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.623,KGR ,020502      ,006            ,005,1321.6,112.0,1209.6,64.0,0006,001,ETTINGER TOPATOPA
54,_40D0WITLM24818,009,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.627,KGR ,020503      ,006            ,005,1280.34,108.5,1171.84,62.0,0006,001,ETTINGER TOPATOPA
55,_40D0WITLM24818,010,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.627,KGR ,020504      ,006            ,005,1301.09,110.25,1190.84,63.0,0006,001,ETTINGER TOPATOPA
56,_40D0WITLM24818,011,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.630,KGR ,020404      ,006            ,005,1569.48,133.0,1436.48,76.0,0006,001,ETTINGER TOPATOPA
57,_40D0WITLM24818,012,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.630,KGR ,020603      ,006            ,005,640.1,54.25,585.85,31.0,0006,001,ETTINGER TOPATOPA
58,_40D0WITLM24818,013,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.633,KGR ,020604      ,006            ,005,702.16,59.5,642.66,34.0,0006,001,ETTINGER TOPATOPA
59,_40D0WITLM24818,014,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.633,KGR ,030301      ,006            ,005,1652.1,140.0,1512.1,80.0,0006,001,ETTINGER TOPATOPA
60,_40D0WITLM24818,015,230000500003        ,PALTA ETTINGER - PRE PROCESADO,2014-02-28 15:30:23.637,KGR ,030302      ,006            ,005,2044.48,173.25,1871.23,99.0,0006,001,ETTINGER TOPATOPA
61,_40D0WITLM24818,016,230000500002        ,PALTA ZUTANO - PRE PROCESADO,2014-02-28 15:30:23.640,KGR ,020304      ,006            ,005,660.84,56.0,604.84,32.0,0006,003,ZUTANO TOPA TOPA
62,_40D0WITLM24818,017,230000500002        ,PALTA ZUTANO - PRE PROCESADO,2014-02-28 15:30:23.643,KGR ,030603      ,006            ,005,1073.88,91.0,982.88,52.0,0006,003,ZUTANO TOPA TOPA
63,_40D0WITLM24818,018,230000500002        ,PALTA ZUTANO - PRE PROCESADO,2014-02-28 15:30:23.643,KGR ,030604      ,006            ,005,1445.5,122.5,1323.0,70.0,0006,003,ZUTANO TOPA TOPA
64,_40D0WITLM24818,019,230000500002        ,PALTA ZUTANO - PRE PROCESADO,2014-02-28 15:30:23.647,KGR ,020301      ,006            ,005,805.2,68.25,736.95,39.0,0006,003,ZUTANO TOPA TOPA
65,_40D0WITLM24818,020,230000500002        ,PALTA ZUTANO - PRE PROCESADO,2014-02-28 15:30:23.647,KGR ,020302      ,006            ,005,1011.7,85.75,925.95,49.0,0006,003,ZUTANO TOPA TOPA
